datetime,tclw,tciw,sp,r,tcc,10u,10v,2t,ssrd,strd,tsr,tp,power
2012-05-02 17:00:00,0.052932739000000006,0.0,92585.25,98.83810425,0.755249023,0.606472969,-1.38742733,281.56811519999997,3885786.0,20858080.0,7100842.0,0.0028667040000000003,0.0
2012-05-02 18:00:00,0.056098938,0.0,92568.4375,98.50582886,0.790985107,0.8556194309999999,-1.566761017,281.1518555,3885786.0,22098352.0,7100842.0,0.00288495,0.0
2012-05-02 19:00:00,0.06934356700000001,0.0,92584.4375,98.24783325,0.81060791,0.8953351970000001,-1.320049286,280.55395510000005,3885786.0,23304544.0,7100842.0,0.002906901,0.0
2012-05-02 20:00:00,0.06938934299999999,0.0,92613.5,97.60171509,0.8732910159999999,0.879579544,-1.2136268620000001,280.1586914,3885786.0,24509648.0,7100842.0,0.002931796,0.0
2012-05-02 21:00:00,0.069854736,0.0,92650.8125,95.25354004,0.687591553,0.934449196,-1.2086477279999999,279.9350586,3889224.0,25727952.0,7111400.0,0.0029569690000000003,0.000325
2012-05-02 22:00:00,0.044799805,0.0,92698.9375,91.00202942,0.546295166,0.938487053,-1.185253143,279.86132810000004,4124312.0,26814688.0,7482586.0,0.0029760990000000003,0.023225
2012-05-02 23:00:00,0.015853882,0.0,92729.8125,83.14013672,0.262084961,0.856614113,-1.284874916,280.4072266,4739050.0,27920176.0,8333521.0,0.002982061,0.242025
2012-05-03 00:00:00,0.003997803,0.0,92702.1875,68.02998352,0.06872558599999999,0.9334363940000001,-1.529026031,281.79125980000003,6164810.0,28999280.0,9972595.0,0.00298343,0.63575
2012-05-03 01:00:00,0.003330231,0.0,92650.625,63.61270142,0.21246337899999998,0.8823261859999999,-1.6302270890000001,283.53051760000005,1547346.0,1110847.0,1855973.0,0.0,0.7894
2012-05-03 02:00:00,0.0,0.0,92613.625,52.82540894,0.002532959,1.239938736,-2.099078178,284.91210939999996,3668797.0,2098940.0,4198233.0,0.0,0.803875
2012-05-03 03:00:00,0.0,0.0,92538.6875,42.94787598,0.0,1.720814705,-2.173992157,285.9697266,5992889.0,3036614.0,6702647.0,0.0,0.7632
2012-05-03 04:00:00,0.0,0.0,92505.625,36.80827332,0.0,2.039739609,-2.018725395,286.41601560000004,8081345.0,3977699.0,8975040.0,0.0,0.6638
2012-05-03 05:00:00,0.0,0.0,92501.6875,34.91921997,0.0,2.522439003,-1.673261642,286.2043457,9732815.0,4911321.0,10803629.0,0.0,0.502125
2012-05-03 06:00:00,0.0,0.0,92533.5,37.25105286,0.0,2.7553348539999996,-0.985630035,285.20532230000003,10789268.0,5826325.0,12019024.0,0.0,0.274075
2012-05-03 07:00:00,0.0,0.0,92588.125,45.66578674,0.0,1.871613503,-0.44404316,282.46020510000005,11168268.0,6720922.0,12514302.0,0.0,0.0593
2012-05-03 08:00:00,0.0,0.0,92661.625,54.41928101,0.0,2.255756378,-0.10300731699999999,279.65039060000004,11175995.0,7596534.0,12528857.0,0.0,0.002025
2012-05-03 09:00:00,0.0,0.0,92730.375,62.70692444,0.0,2.4307985309999998,0.190263748,278.0029297,11175995.0,8466612.0,12528857.0,0.0,0.0
2012-05-03 10:00:00,0.0,0.0,92787.25,69.24586487,0.0,2.120934486,-0.0007247919999999999,277.3837891,11175995.0,9324674.0,12528632.0,0.0,0.0
2012-05-03 11:00:00,0.0,0.0,92838.75,73.60664368,0.0,2.068161011,0.311205864,276.83032230000003,11176172.0,10177135.0,12528632.0,0.0,0.0
2012-05-03 12:00:00,3.43e-05,0.0,92851.875,75.33859253,0.0,1.844099045,0.859077454,276.9018555,11176172.0,11025006.0,12528632.0,0.0,0.0
2012-05-03 13:00:00,0.0,0.0,92810.9375,77.05052185,0.0,1.335697174,1.150875092,276.4228516,11176172.0,11864019.0,12528632.0,0.0,0.0
2012-05-03 14:00:00,0.0,0.0,92780.875,78.67634583,0.0,0.868408203,1.390161514,275.755127,11176172.0,12698762.0,12528632.0,0.0,0.0
2012-05-03 15:00:00,0.0,0.0,92724.375,80.50700378,0.0,0.509433746,1.6395273209999999,274.7780762,11176172.0,13529753.0,12528632.0,0.0,0.0
2012-05-03 16:00:00,0.0,0.0,92700.75,82.68891907,0.0,0.42062664,1.850059509,273.7587891,11176172.0,14360183.0,12528632.0,0.0,0.0
2012-05-03 17:00:00,0.0,0.0,92679.3125,84.12266541,0.0,0.302886963,1.90012455,273.34155269999997,11176172.0,15193483.0,12528632.0,0.0,0.0
2012-05-03 18:00:00,0.0,0.0,92676.875,85.19358826,0.0,0.19783496899999997,1.899400711,273.137207,11176172.0,16028814.0,12528632.0,0.0,0.0
2012-05-03 19:00:00,0.0,0.0,92698.5,86.08410645,0.0,0.236040115,1.922763824,273.0437012,11176172.0,16865872.0,12528632.0,0.0,0.0
2012-05-03 20:00:00,0.0,0.0,92728.375,86.23220825,0.0,0.259478569,1.968749046,272.9951172,11176172.0,17703472.0,12528632.0,0.0,0.0
2012-05-03 21:00:00,0.0,0.0,92760.375,86.80154419,0.0,0.171922684,1.85938549,273.1801758,11183212.0,18542288.0,12541304.0,0.0,0.00255
2012-05-03 22:00:00,0.0,0.0,92798.0625,78.86303711,0.0,0.383887291,1.5172557830000002,276.8579102,11570389.0,19415136.0,13027339.0,0.0,0.201025
2012-05-03 23:00:00,0.0,0.0,92810.4375,66.88154602,0.0,0.371711075,0.636297226,280.21020510000005,12634304.0,20307440.0,14227909.0,0.0,0.55105
2012-05-04 00:00:00,0.0,0.0,92775.25,57.69248962,0.0,0.186165214,-0.19031238600000003,282.5913086,14297049.0,21213792.0,16036281.0,0.0,0.701175
2012-05-04 01:00:00,0.0,0.0,92684.9375,53.20263672,0.0,-0.037565529,-0.446030617,284.092041,2104800.0,908938.0,2248930.0,0.0,0.77615
2012-05-04 02:00:00,0.0,0.0,92603.25,48.87237549,0.0,-0.17151641899999998,-1.178992271,285.34008789999996,4436541.0,1824813.0,4726008.0,0.0,0.7874
2012-05-04 03:00:00,0.0,0.0,92522.1875,45.93843079,0.0,-0.01230526,-1.532006264,286.1381836,6762577.0,2746447.0,7202666.0,0.0,0.75155
2012-05-04 04:00:00,3.43e-05,0.0,92520.0625,43.7559967,0.008728027,0.132850647,-1.5910215380000001,286.6342773,8854261.0,3674957.0,9455804.0,0.0,0.6558
2012-05-04 05:00:00,0.004615784,0.00040245099999999996,92480.625,42.22924805,0.281341553,0.242612839,-1.14861393,286.7514648,10505100.0,4611762.0,11276860.0,0.0,0.48785
2012-05-04 06:00:00,0.0041236879999999995,0.000807762,92502.125,43.91575623,0.37313842799999997,0.175127029,-1.013266563,286.34741210000004,11519814.0,5566765.0,12456125.0,0.0,0.266975
2012-05-04 07:00:00,0.00623703,0.00038099300000000004,92523.6875,54.19819641,0.296142578,0.729397774,-1.41860199,283.53491210000004,11837328.0,6543176.0,12901027.0,0.0,0.057575
2012-05-04 08:00:00,0.008781433,0.000407696,92554.0,63.21942139,0.37333679200000003,1.246085167,-0.651107788,280.57226560000004,11843775.0,7464962.0,12913509.0,0.0,0.002025
2012-05-04 09:00:00,0.008300781,0.00034236900000000003,92614.0,67.60220337,0.388092041,0.23858070399999998,0.744045258,280.3828125,11843775.0,8498424.0,12913509.0,0.0,0.0
2012-05-04 10:00:00,0.005302429,0.00018835099999999999,92677.0625,72.76069641,0.162612915,-0.143206596,1.5380601880000002,278.6359863,11843775.0,9464852.0,12913484.0,0.0,0.0
2012-05-04 11:00:00,0.002540588,6.440000000000001e-05,92706.9375,78.65541077,0.071472168,-0.06691074400000001,1.875878334,277.14868160000003,11843672.0,10386233.0,12913484.0,0.0,0.0
2012-05-04 12:00:00,0.0009307860000000001,0.0,92689.75,83.83422852,0.054901122999999996,0.053228378,1.8301944730000002,276.6589355,11843672.0,11322581.0,12913484.0,0.0,0.0
2012-05-04 13:00:00,0.000808716,0.0,92666.9375,86.70683289,0.033447266,0.153180122,1.966357231,276.30664060000004,11843672.0,12245456.0,12913484.0,0.0,0.0
2012-05-04 14:00:00,0.00100708,0.0,92623.75,86.47988892,0.023254395,0.169949532,2.099807739,276.0454102,11843672.0,13146607.0,12913484.0,0.0,0.0
2012-05-04 15:00:00,0.0009918210000000002,0.0,92579.5,85.54936218,0.013458251999999999,0.178264618,2.087965965,276.1066895,11843672.0,14053600.0,12913484.0,0.0,0.0
2012-05-04 16:00:00,0.0008659360000000001,0.0,92577.875,85.85058594,0.022186279,0.17473793,2.1462182999999997,276.1608887,11843672.0,14958848.0,12913484.0,0.0,0.0
2012-05-04 17:00:00,0.0009384160000000001,0.0,92546.6875,87.57876587,0.014923096,0.17171955100000003,2.103070259,276.2119141,11843672.0,15878497.0,12913484.0,0.0,0.0
2012-05-04 18:00:00,0.0016136170000000001,0.0,92539.5,90.32275391,0.044418335,0.19251537300000002,2.09867382,275.9562988,11843672.0,16782368.0,12913484.0,0.0,0.0
2012-05-04 19:00:00,0.003082275,0.0,92553.4375,92.16017151,0.045150757,0.189269066,2.065670967,275.7514648,11843672.0,17685072.0,12913484.0,0.0,0.0
2012-05-04 20:00:00,0.005832672,0.0,92569.4375,93.18945312,0.032058716,0.27112197899999996,1.99641037,275.5559082,11843672.0,18591456.0,12913484.0,0.0,0.0
2012-05-04 21:00:00,0.007713318,0.0,92595.625,93.50357056,0.09274292,0.35725975,1.847541809,275.5825195,11849816.0,19502992.0,12924748.0,0.0,0.002225
2012-05-04 22:00:00,0.006744385,0.0,92630.1875,83.52000427,0.087188721,0.44005203299999995,2.0716342930000002,278.572998,12189656.0,20444848.0,13379794.0,0.0,0.185525
2012-05-04 23:00:00,0.0051536559999999995,0.0,92635.9375,69.60046387,0.068023682,0.210597098,1.132257462,281.7177734,13204965.0,21396912.0,14563246.0,0.0,0.53905
2012-05-05 00:00:00,0.00944519,0.000290394,92600.6875,58.68139648,0.18690490699999998,0.5010849829999999,0.186542273,283.6999512,14764433.0,22379600.0,16311373.0,0.0,0.697575
2012-05-05 01:00:00,0.014865875,0.000534058,92489.1875,55.95463562,0.320220947,-0.09515041099999999,0.47780209799999995,284.925293,2061007.0,954530.5625,2244293.0,0.0,0.78445
2012-05-05 02:00:00,0.07347869900000001,0.012886047,92388.4375,47.71214294,0.8675842290000001,0.23283660399999997,0.629540145,286.0859375,4198261.0,1977584.0,4594990.0,0.0,0.81075
2012-05-05 03:00:00,0.114032745,0.025856017999999998,92309.5,43.43257141,0.949157715,-0.009131432,0.309595645,286.6049805,5557380.0,3125939.0,6331543.0,0.0,0.8299
2012-05-05 04:00:00,0.11677593,0.020127296,92287.375,45.01153564,0.9526522759999999,-0.314156532,-0.955760002,286.50073239999995,6424385.0,4334208.0,7602561.0,0.0,0.250475
2012-05-05 05:00:00,0.080680549,0.014812468999999998,92269.6875,49.34051514,0.7183356879999999,0.027989387999999997,-1.2117366790000001,286.0820312,7102471.0,5510470.0,8618802.0,0.0,0.144725
2012-05-05 06:00:00,0.023609161,0.009811878000000001,92275.625,51.91619873,0.566558838,0.37254810299999996,-0.686853409,285.7219238,7793491.0,6648248.0,9519658.0,0.0,0.272325
2012-05-05 07:00:00,0.014129639,0.0014050010000000001,92268.4375,56.85824585,0.33502197300000003,0.7827053070000001,-0.117555618,283.17773439999996,8007465.0,7727255.0,9864910.0,0.0,0.065825
2012-05-05 08:00:00,0.011221886,0.00033497800000000004,92313.8125,62.58013916,0.20843505899999998,0.579110146,1.5894575119999999,281.6533203,8013092.0,8662431.0,9875937.0,0.0,0.001375
2012-05-05 09:00:00,0.010936737,0.00012207,92352.5625,69.49928284,0.140869141,0.360316277,2.1953678130000003,279.12304689999996,8013092.0,9610950.0,9875937.0,0.0,0.0
2012-05-05 10:00:00,0.0054559709999999996,3.6700000000000004e-05,92407.3125,70.84313965,0.09182739300000001,0.48121357,2.167529106,278.7231445,8013092.0,10557080.0,9875804.0,0.0,0.0
2012-05-05 11:00:00,0.000974655,0.0,92395.375,73.57518005,0.007629395,0.717803955,2.048704147,278.1000977,8013120.0,11483530.0,9875804.0,0.0,0.0
2012-05-05 12:00:00,0.0,0.0,92369.25,78.66261292,0.0,1.063087463,1.77915287,277.30273439999996,8013120.0,12390061.0,9875804.0,0.0,0.0
2012-05-05 13:00:00,0.0,0.0,92340.25,82.90480042,0.0,1.1727771759999999,1.848011971,276.42407230000003,8013120.0,13288602.0,9875804.0,0.0,0.0
2012-05-05 14:00:00,0.0,0.0,92277.375,86.98576355,0.0,0.7890720370000001,1.985592842,275.6835938,8013120.0,14182699.0,9875804.0,0.0,0.0
2012-05-05 15:00:00,6.1e-05,0.0,92257.375,90.08294678,0.0,0.445394516,1.990247726,275.0615234,8013120.0,15065865.0,9875804.0,0.0,0.0
2012-05-05 16:00:00,0.00025177,0.0,92236.9375,91.59243774,0.002532959,0.63903904,1.978181839,274.6318359,8013120.0,15944295.0,9875804.0,0.0,0.0
2012-05-05 17:00:00,0.000377655,0.0,92213.125,91.69773865,0.002532959,0.739751816,1.845926285,274.24194339999997,8013120.0,16821360.0,9875804.0,0.0,0.0
2012-05-05 18:00:00,0.00069046,0.0,92189.8125,91.42636108,0.005065918,0.607442856,1.871940613,274.0893555,8013120.0,17699152.0,9875804.0,0.0,0.0
2012-05-05 19:00:00,0.0015602110000000001,0.0,92176.3125,91.28440857,0.025390625,0.51219368,1.932262421,273.7700195,8013120.0,18567040.0,9875804.0,0.0,0.0
2012-05-05 20:00:00,0.002140045,0.0,92214.625,91.34742737,0.024108887000000002,0.620130539,1.7900476459999999,273.7233887,8013120.0,19425024.0,9875804.0,0.0,0.0
2012-05-05 21:00:00,0.0019226070000000002,0.0,92245.9375,91.4331665,0.002532959,0.7008152009999999,1.430715561,274.70678710000004,8017985.0,20324512.0,9885543.0,0.0,0.002075
2012-05-05 22:00:00,0.000713348,0.0,92278.125,86.55111694,0.002532959,0.5131244660000001,0.640328407,277.2070312,8369617.0,21216064.0,10340599.0,0.0,0.1716
2012-05-05 23:00:00,0.000217438,0.0,92280.1875,73.58460999,0.002532959,0.746599853,-0.12439346300000001,280.4406738,9402220.0,22124096.0,11514684.0,0.0,0.4216
2012-05-06 00:00:00,0.000156403,0.0,92248.9375,61.53222656,0.0,1.510697365,-0.216192246,282.9555664,11033706.0,23036544.0,13291609.0,0.0,0.20195
2012-05-06 01:00:00,5.3400000000000004e-05,0.0,92306.8125,60.55807495,0.012695313,1.415808678,-1.494652748,284.184082,1948377.0,970592.8125,2132072.0,0.0,0.3017
2012-05-06 02:00:00,0.000152588,0.0,92228.375,52.78085327,0.035766602,1.657540321,-1.718364716,285.545166,4182088.0,1957324.0,4541849.0,0.0,0.28055
2012-05-06 03:00:00,0.000297546,0.000180006,92206.25,47.69552612,0.070953369,2.373230934,-1.7588968280000001,286.40258789999996,6462782.0,2898723.0,6992042.0,0.0,0.446575
2012-05-06 04:00:00,0.000602722,0.0011053089999999998,92190.0625,47.65653992,0.09588623,2.917381287,-1.7940378190000001,286.2026367,8472720.0,3845452.0,9189562.0,0.0,0.553175
2012-05-06 05:00:00,0.00069809,0.011924266999999999,92181.5,50.68255615,0.858667672,3.071026802,-1.510407448,285.40039060000004,10015735.0,4810636.0,10923665.0,0.0,0.437075
2012-05-06 06:00:00,0.000801086,0.00598979,92229.9375,55.22351074,0.80691874,2.941366196,-1.2047595979999999,284.0639648,10823969.0,5822311.0,11927915.0,0.0,0.2205
2012-05-06 07:00:00,0.0013122560000000001,0.0021548270000000002,92289.75,61.85536194,0.594299316,1.879320145,-0.75498867,281.8896484,11103941.0,6815450.0,12314930.0,0.0,0.061925
2012-05-06 08:00:00,0.001012802,3.1e-05,92340.375,69.14196777,0.049346924,1.87902832,-0.44020271299999997,279.5297852,11108733.0,7765699.0,12324114.0,0.0,0.00165
2012-05-06 09:00:00,0.0009689330000000001,0.0,92437.1875,74.73574829,0.0,1.9545984269999999,-0.413038254,278.05102539999996,11108733.0,8706917.0,12324114.0,0.0,0.0
2012-05-06 10:00:00,0.000585556,0.0,92489.25,79.19784546,0.0,1.639090538,-0.31760120399999997,277.83398439999996,11108733.0,9618090.0,12324138.0,0.0,0.0
2012-05-06 11:00:00,0.000404358,0.0,92503.375,83.98460388,0.0,1.3518218990000002,0.06727886200000001,277.58374019999997,11108701.0,10513439.0,12324138.0,0.0,0.0
2012-05-06 12:00:00,0.000404358,0.0005121230000000001,92528.8125,87.67662048,0.271789551,1.228970528,0.39090347299999995,276.8588867,11108701.0,11397467.0,12324138.0,0.0,0.0
2012-05-06 13:00:00,0.000423431,0.0038337709999999997,92524.875,89.88529968,0.996176243,0.9404945370000001,0.8201513290000001,276.2182617,11108701.0,12272344.0,12324138.0,0.0,0.0
2012-05-06 14:00:00,0.000333786,0.012393951,92493.8125,91.10440063,0.999998272,0.143144608,1.5321702959999999,274.9057617,11108701.0,13163581.0,12324138.0,0.0,0.0
2012-05-06 15:00:00,0.000421524,0.023269652999999998,92446.6875,92.2611084,0.9843510390000001,0.077614784,1.625717163,274.5986328,11108701.0,14086018.0,12324138.0,0.0,0.0
2012-05-06 16:00:00,0.000673294,0.025886536,92452.25,91.62097168,0.9789123540000001,0.48980045299999997,1.249480247,275.42773439999996,11108701.0,15043525.0,12324138.0,0.0,0.0
2012-05-06 17:00:00,0.000797272,0.041156768999999996,92440.5,91.19258118,1.000004768,0.278785706,1.123041153,275.5375977,11108701.0,16028438.0,12324138.0,0.0,0.0
2012-05-06 18:00:00,0.000431061,0.037502289,92409.0,90.70899963,0.997455478,0.062511444,1.261827469,274.94726560000004,11108701.0,17012352.0,12324138.0,0.0,0.0
2012-05-06 19:00:00,0.000305176,0.052784726,92414.9375,90.68362427,1.000003815,0.08621406599999999,1.322184563,274.6860352,11108701.0,17972960.0,12324138.0,0.0,0.0
2012-05-06 20:00:00,0.00018692,0.051738452000000004,92449.3125,89.84466553,0.963268936,0.054098129,1.304329872,274.6496582,11108701.0,18952464.0,12324138.0,0.0,0.0
2012-05-06 21:00:00,0.00024414099999999997,0.028406177,92477.25,89.39002991,0.814612508,0.085375786,1.14401722,274.84448239999995,11111773.0,19938656.0,12330651.0,0.0,0.001475
2012-05-06 22:00:00,9.92e-05,0.025472987000000002,92527.625,84.49919128,0.8108094929999999,0.36411762200000003,0.7943887709999999,277.0927734,11360468.0,20938464.0,12683400.0,0.0,0.0656
2012-05-06 23:00:00,9.92e-05,0.05003405,92562.0,71.79257202,0.9688684940000001,0.34239769,0.137525559,279.84179689999996,12114797.0,21953056.0,13623289.0,0.0,0.1462
2012-05-07 00:00:00,0.0,0.06327068799999999,92543.125,61.05105591,0.999997079,0.465144157,-0.134133339,281.7861328,13259012.0,22974576.0,15046966.0,0.0,0.1929
2012-05-07 01:00:00,0.00034332300000000003,0.01618972,92543.1875,60.66130066,0.863776922,0.526857376,-1.355687141,282.9313965,1746685.0,1048939.0,2022536.0,0.0,0.223675
2012-05-07 02:00:00,0.00047302199999999997,0.02348578,92480.8125,53.89459229,0.732152224,0.93004036,-1.5045337680000002,284.5341797,3794430.0,2053962.0,4340964.0,0.0,0.224375
2012-05-07 03:00:00,0.00036621099999999997,0.013801575,92378.375,50.90214539,0.6962890629999999,1.27277565,-1.52193737,285.3151855,5617311.0,3110499.0,6512806.0,0.0,0.31955
2012-05-07 04:00:00,0.002105713,0.010433197,92330.9375,50.51339722,0.445678711,1.4597654340000001,-1.449601173,285.7487793,7337400.0,4192336.0,8552243.0,0.0,0.376825
2012-05-07 05:00:00,0.0007629389999999999,0.00901413,92299.4375,50.84576416,0.506011963,1.342048645,-1.127857208,285.6381836,8643020.0,5252643.0,10133386.0,0.0,0.32725
2012-05-07 06:00:00,0.000606537,0.001277924,92305.0,52.89892578,0.23587036100000003,1.284807205,-1.2662134170000001,285.1689453,9518254.0,6290360.0,11227667.0,0.0,0.25335
2012-05-07 07:00:00,0.00034332300000000003,1.53e-05,92329.625,62.34391785,0.021240234,1.245897293,-1.191409111,282.0834961,9828784.0,7255910.0,11672101.0,0.0,0.0423
2012-05-07 08:00:00,0.0,0.0,92352.0,71.67437744,0.0014648439999999999,1.292183876,-1.115636826,279.921875,9832861.0,8204735.0,11680015.0,0.0,0.00085
